instance,cls_label,cls
http://www.wikidata.org/entity/Q841335,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q10593839,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1160186,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q291168,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q4163298,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q15847768,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q12119140,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q1193051,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q225916,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q1154221,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q695965,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q916645,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q384328,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3227102,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q24053277,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q945138,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1262492,http://www.wikidata.org/entity/Q842256,8
http://www.wikidata.org/entity/Q193695,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q494085,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q304394,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7728305,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q10856966,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1678427,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q339804,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q521948,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1306553,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q28495869,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q64860490,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q27883498,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q12124510,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q806331,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q18406872,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q20747599,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q16646258,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q636534,http://www.wikidata.org/entity/Q1054574,0
http://www.wikidata.org/entity/Q465087,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q19571121,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q2409926,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q5478962,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q1491295,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1707921,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1675466,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7786328,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q20743653,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2302213,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q543810,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2367656,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q220735,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q126135,http://www.wikidata.org/entity/Q1054574,0
http://www.wikidata.org/entity/Q1195096,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q2419285,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2442944,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q5653004,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q461539,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1219231,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1165090,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1405431,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q211373,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q470735,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q142751,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q611378,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1532392,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2607713,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1198132,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q3567686,http://www.wikidata.org/entity/Q842256,8
http://www.wikidata.org/entity/Q2141815,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q151945,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q45602,http://www.wikidata.org/entity/Q860626,10
http://www.wikidata.org/entity/Q61726266,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q887227,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1060047,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q638085,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2790267,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q12124775,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q740143,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q431093,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7714833,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1044859,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q466593,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q25936326,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q622382,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q451603,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q475693,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3597744,http://www.wikidata.org/entity/Q842256,8
http://www.wikidata.org/entity/Q2036518,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3700505,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q878987,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q964375,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q55081822,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1215996,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q18888959,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q12155814,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q67195632,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7443984,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3012542,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q11394785,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q916287,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q463101,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q81094053,http://www.wikidata.org/entity/Q12912091,1
http://www.wikidata.org/entity/Q53845041,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q18411,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q59729100,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q2131160,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q757499,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q15293047,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q17413590,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q2070692,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q5532208,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q7165997,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q7961583,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q151751,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3701001,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q1408152,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q1045165,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2619116,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q664020,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q60854199,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q4659449,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q18420573,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q375578,http://www.wikidata.org/entity/Q860626,10
http://www.wikidata.org/entity/Q10304910,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q322572,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1004410,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1678478,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1168705,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1306717,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1197830,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3417213,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1199902,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7161560,http://www.wikidata.org/entity/Q859369,9
http://www.wikidata.org/entity/Q1632165,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q165392,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1586693,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q12125257,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q1532274,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q937385,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1340984,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q60738683,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q165651,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q18633925,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q608943,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2752056,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q858860,http://www.wikidata.org/entity/Q52162262,7
http://www.wikidata.org/entity/Q54489141,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1306380,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q63301959,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q17622139,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q221236,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q972001,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q19816400,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q503343,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q2379666,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q388408,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q6815682,http://www.wikidata.org/entity/Q859369,9
http://www.wikidata.org/entity/Q8547,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q2719291,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q60178661,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1326026,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3783093,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q748614,http://www.wikidata.org/entity/Q157394,3
http://www.wikidata.org/entity/Q390910,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q808544,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1618878,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1154802,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q10470081,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1072661,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q12100227,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q56244787,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q2015369,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q3100955,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q658204,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q82719014,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q202028,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1064530,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1521999,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q1213010,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2701590,http://www.wikidata.org/entity/Q157394,3
http://www.wikidata.org/entity/Q86077752,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q81264029,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q3548431,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1215176,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q1088058,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q169322,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1102110,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q19816574,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1015884,http://www.wikidata.org/entity/Q1054574,0
http://www.wikidata.org/entity/Q1945968,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1633007,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q83167446,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q26266267,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q1137213,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1170115,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3137375,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1212587,http://www.wikidata.org/entity/Q860626,10
http://www.wikidata.org/entity/Q4243413,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q6382353,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q643263,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q209737,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q716883,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7781395,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q27480769,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q239756,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3602826,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q206787,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q4827126,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1426532,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q17512646,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q61672698,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3350613,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1167354,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1197185,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q4185795,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q4777860,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1002100,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q2269645,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7754698,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q980677,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q464951,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q246283,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q5185236,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q27595515,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q18154496,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1795982,http://www.wikidata.org/entity/Q1054574,0
http://www.wikidata.org/entity/Q3292035,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1339523,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q329709,http://www.wikidata.org/entity/Q52162262,7
http://www.wikidata.org/entity/Q939909,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q158759,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q4863702,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1579140,http://www.wikidata.org/entity/Q1054574,0
http://www.wikidata.org/entity/Q824133,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q11816595,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q389971,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2423566,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q1568985,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q7720086,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1275177,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1406770,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q625780,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1420016,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q17354069,http://www.wikidata.org/entity/Q859369,9
http://www.wikidata.org/entity/Q369028,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1054521,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q17065888,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q589066,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q87183059,http://www.wikidata.org/entity/Q12912091,1
http://www.wikidata.org/entity/Q1675338,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q11701565,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1533620,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q1999028,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7898069,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1262927,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q61718143,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q118985,http://www.wikidata.org/entity/Q157394,3
http://www.wikidata.org/entity/Q7755740,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1637024,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q565009,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1545071,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q27051823,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q4870472,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q61642201,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q409022,http://www.wikidata.org/entity/Q52162262,7
http://www.wikidata.org/entity/Q221594,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q18604504,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q1610534,http://www.wikidata.org/entity/Q842256,8
http://www.wikidata.org/entity/Q1788982,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q21608733,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q220910,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q76025588,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q20742872,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7733033,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q20310526,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q1737875,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q419906,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q12124834,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q7887009,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q842073,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1196413,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q64052989,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q2716956,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q4919568,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q28726784,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q936477,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q21030240,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q327027,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q2355348,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1427222,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q528473,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3258993,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1271874,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1217867,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q4645126,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q1001759,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q1518288,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1750339,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1518111,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q717188,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1195727,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q4889508,http://www.wikidata.org/entity/Q859369,9
http://www.wikidata.org/entity/Q25471227,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q133543,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q7843073,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3501523,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1574008,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q11986977,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3224843,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1780602,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q2567265,http://www.wikidata.org/entity/Q842256,8
http://www.wikidata.org/entity/Q20203028,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q1143287,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q215617,http://www.wikidata.org/entity/Q842256,8
http://www.wikidata.org/entity/Q847802,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q1177405,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q491352,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1211833,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q1365797,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q56063899,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q18602764,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q51543,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q151904,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q1770417,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q6859763,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q2277700,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q5246930,http://www.wikidata.org/entity/Q157443,4
http://www.wikidata.org/entity/Q7993610,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q3182336,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q47075,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q385798,http://www.wikidata.org/entity/Q188473,5
http://www.wikidata.org/entity/Q43228,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q159063,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q11580762,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q515931,http://www.wikidata.org/entity/Q157394,3
http://www.wikidata.org/entity/Q32930404,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q936327,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q3343345,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1214555,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1146308,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q27051557,http://www.wikidata.org/entity/Q93204,11
http://www.wikidata.org/entity/Q1755547,http://www.wikidata.org/entity/Q2973158,6
http://www.wikidata.org/entity/Q1105463,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q59543,http://www.wikidata.org/entity/Q130232,2
http://www.wikidata.org/entity/Q1217612,http://www.wikidata.org/entity/Q130232,2
