index,class
260056,1
102066,2
146654,11
257156,11
231705,11
165433,11
161651,11
188074,2
173604,2
154553,2
218513,11
244145,2
155842,4
175055,11
264819,2
204579,2
168475,2
155988,2
181267,4
255499,2
101292,6
217654,6
144945,2
139360,11
129006,4
240139,2
161654,11
123714,6
256415,4
259745,6
210783,2
195720,2
253227,11
160422,11
186915,2
140336,2
119230,2
184181,2
97888,0
209466,2
113620,2
170267,6
113666,11
233270,2
154421,4
99337,2
185906,2
231068,2
147580,2
243908,2
113661,5
260229,10
132136,2
100809,2
260587,4
133712,10
119608,2
272804,4
109695,2
114965,2
231349,8
104167,2
204794,2
241320,2
162526,8
229830,10
193319,2
122467,11
109644,4
208191,11
104863,2
255822,6
222680,11
138973,4
108384,2
204108,2
109478,2
256737,6
254250,2
264810,6
198837,4
110802,2
263558,2
250539,2
133624,2
139359,11
189223,9
225853,11
199070,2
240052,4
263635,6
190001,2
259065,2
259292,2
226975,2
195663,2
254449,10
269946,2
178437,2
200567,3
182154,6
233376,11
239837,4
118410,2
102010,4
254739,11
241134,2
208152,11
142292,2
128695,2
98142,2
104860,2
189584,2
148980,6
106463,2
113336,6
191750,2
254178,9
103860,8
142855,2
186603,2
206367,2
200142,2
122790,2
111997,5
187655,2
223069,11
169125,8
109561,4
110869,2
212933,2
267723,2
122509,2
221459,11
233287,11
119409,2
137795,11
152053,2
155539,6
121428,2
267938,2
162216,4
242475,2
258928,1
249787,11
127718,2
204592,5
230446,6
147162,6
117580,2
239118,11
222514,2
134627,2
132191,6
254972,6
209365,11
113531,2
236376,2
108605,6
124039,2
109384,5
113176,2
183785,2
253816,2
257921,1
227210,2
257329,1
142330,2
102925,2
163053,7
245717,11
231604,2
165313,2
125319,2
111989,11
146659,11
115809,6
209938,2
155371,6
136013,2
149555,2
243137,6
161991,2
229025,5
187764,6
233100,11
107401,2
117279,6
187564,4
139725,11
116171,2
104622,2
162047,7
244452,2
156211,8
109578,11
137056,4
231338,4
237110,2
210961,2
119053,2
141865,10
109639,2
240793,11
267003,4
264137,3
149775,11
243836,6
190002,2
216811,2
100557,5
101667,2
128301,2
165782,4
133085,2
104418,2
226955,4
109531,11
139351,2
100056,2
112229,2
217477,11
217428,2
127446,8
235952,7
121462,2
209883,11
265540,2
103972,2
128190,2
226222,2
221930,11
259906,2
169135,1
270844,4
128602,2
239188,2
153772,6
169743,4
158785,11
225766,6
105032,0
147664,5
183021,11
267250,2
219653,2
111332,11
155466,4
198104,0
227219,2
106683,2
142346,2
118608,6
139050,2
127939,6
202498,2
198479,2
191877,2
162861,6
113729,0
200369,2
183907,2
161307,6
268058,2
179095,2
209464,3
229881,4
257691,2
160101,4
249147,11
134905,2
141005,2
127707,10
114693,2
257484,2
220705,11
176403,5
214168,11
102107,2
190050,11
236227,4
253997,11
238095,2
154705,2
108311,6
100965,4
215386,7
136512,2
126896,2
272404,2
272087,2
101672,5
153846,8
122040,2
108606,4
104284,2
129085,11
137124,5
165505,2
149377,2
138815,3
263875,4
153241,2
99923,2
199621,2
263847,2
156065,2
183354,7
183220,2
139936,7
269058,2
100875,7
198395,11
167937,2
142670,2
259998,2
209930,11
163097,11
109782,2
225582,2
103089,6
103254,2
267359,8
118205,2
128701,11
132333,11
237728,2
107105,11
192868,2
259460,6
118204,11
162179,2
122710,2
145695,2
167520,6
215608,6
250284,3
101110,2
233250,2
156993,2
252288,2
119638,11
162456,2
162935,5
175288,10
200496,2
199125,4
146857,4
138866,2
97873,11
207532,2
105994,2
245602,2
117819,3
235525,11
137899,2
221255,2
242979,2
166491,8
173244,2
105901,5
123506,4
210241,2
101997,2
254181,11
205295,2
118924,7
233260,6
101383,2
104253,2
119831,4
166704,2
160297,2
138088,2
100796,4
109628,2
99773,3
141283,2
254568,2
162805,2
145111,2
178896,3
168289,2
254287,2
100091,11
117505,2
200024,2
101970,2
129260,2
165054,8
265738,4
140563,2
111831,4
162545,2
243342,2
111757,10
229244,6
116999,6
156368,8
260505,6
233387,11
231769,8
113703,2
145350,4
123243,2
206016,2
233374,11
183296,9
148397,2
214352,7
268184,2
145744,1
102631,2
177437,4
128545,2
172516,2
254410,2
104071,6
243188,2
220220,2
268221,2
173010,2
222263,11
248111,2
176364,4
165882,2
117753,6
232400,2
218979,2
217888,6
183260,2
106346,2
162923,2
253469,11
225461,2
257125,2
198449,2
254737,2
273027,3
140069,2
233572,11
135962,2
222976,6
102929,2
231266,2
133071,11
127227,2
108350,2
125270,6
121259,11
270085,2
165893,2
263027,11
233497,2
138773,2
271659,2
208181,11
242000,2
220748,6
121545,5
120389,2
113419,2
148184,2
226560,2
165503,2
186648,6
207665,2
263979,2
237130,2
263131,6
176959,2
133776,6
153541,4
105930,4
111957,8
183724,2
236218,6
101554,4
256625,2
100664,2
236553,8
183718,2
183593,2
254333,2
153481,2
216086,4
163871,2
186404,2
140414,2
171401,2
113539,2
256951,2
160781,2
228306,11
210548,2
247768,2
133211,2
168283,2
168957,5
182484,2
117813,2
142602,2
116211,2
246771,4
148874,2
146085,2
253859,6
127027,2
268544,2
215703,4
116640,2
162221,2
107987,3
245662,2
107371,2
116086,2
155113,6
173014,2
237354,6
209818,2
109856,2
207888,2
113801,11
246217,3
206915,2
104394,2
234997,2
158280,2
101599,2
181207,2
206731,5
183662,9
266345,2
215791,2
108029,2
103682,2
105573,2
272152,6
103875,0
249016,2
221732,5
164591,4
118722,2
109697,2
112945,2
254472,0
142857,2
134011,4
156375,11
101437,2
256597,2
103632,2
212576,3
207446,2
122893,4
213354,11
223064,2
135452,10
215421,6
212135,11
168705,2
144440,11
248279,2
199781,8
242235,2
108618,6
125272,2
118524,2
264565,1
234565,2
217555,6
131545,2
194513,4
193397,8
114029,8
249805,4
240205,6
136472,2
176016,2
233560,2
164574,2
109591,11
243979,2
210395,11
159692,2
260481,4
106451,2
190899,9
115158,2
101406,2
214157,2
113604,10
230422,2
102483,11
114915,6
253367,2
173527,11
250635,2
203225,2
123258,2
161956,2
103198,2
104211,2
207016,2
101388,4
141148,2
176007,2
106307,2
201655,2
157282,2
122128,2
98422,4
162739,2
179982,2
214526,2
165300,11
263399,4
178174,2
146829,2
215714,4
238152,2
221452,11
113352,2
243770,6
172475,2
210635,2
233313,2
227247,2
166272,2
186414,2
201162,2
244016,6
245868,2
269658,2
105602,2
265761,11
148658,2
179848,2
208562,2
135449,2
228927,6
264011,11
233562,11
211843,2
189814,11
190147,2
105135,11
134390,2
154948,2
190422,2
108277,11
181216,2
101500,2
115484,2
104872,2
254620,11
156904,4
146576,3
254340,2
136931,2
154150,2
254587,2
106139,2
101963,4
133767,6
183554,4
146018,2
156369,2
266514,2
113519,2
139676,4
189221,11
122049,2
255271,11
142315,6
267355,10
108007,4
157380,2
135619,2
141484,6
138659,2
183259,9
169574,2
218166,2
189189,2
219230,2
250054,2
101501,2
202448,4
108565,6
117051,2
145318,10
268339,2
239453,2
270071,2
129004,2
219834,11
251105,6
250115,2
176009,2
189864,4
147956,11
257186,11
126032,8
129208,2
202108,7
116912,2
109853,10
172274,4
253739,2
111503,2
259417,2
180004,5
217144,2
237524,2
128470,2
156683,2
270022,11
139653,6
106407,11
103418,2
249957,11
109491,11
222462,11
128694,2
113691,2
213629,2
145360,2
263416,6
212221,2
242456,2
117481,2
217037,3
143726,2
260335,6
268272,2
106425,2
230624,2
169671,2
112405,2
233666,11
228954,4
258923,1
122678,4
166385,2
172340,10
242154,10
170431,10
108427,5
104989,6
144267,2
259456,2
266322,2
124529,2
212181,2
178190,6
258368,1
213549,10
135118,2
104689,2
226898,11
123675,2
134303,6
106386,6
161045,4
212613,2
164614,4
134891,2
210278,6
100062,11
188279,2
254730,11
190631,2
162844,2
176238,2
233280,11
200593,2
104515,2
167318,2
268127,2
263115,11
183561,2
191174,6
126044,8
216525,2
103024,2
249688,2
209401,11
227966,2
165542,4
239661,2
254729,11
133106,2
260620,2
145173,11
121133,2
162254,4
236485,4
167536,2
179557,2
186839,11
233381,11
123250,2
248659,2
136340,10
147852,2
141035,6
254622,6
124983,2
232541,2
183299,10
100367,2
127105,2
123611,2
136689,2
155830,2
256494,1
148331,4
106021,4
183205,7
215375,2
137811,6
235043,2
236567,5
268723,2
246748,2
137153,2
258967,2
229849,2
268175,2
232988,6
106054,10
100603,11
213004,2
109800,6
190909,11
204117,2
116055,2
249922,11
208097,4
254086,4
257912,10
212081,11
156794,2
147471,5
199073,11
143533,2
137845,2
237951,2
237447,10
116138,2
271084,2
121532,2
255531,11
156792,2
109595,2
113418,2
134637,11
255805,11
192144,6
209117,3
257731,1
113618,5
117980,6
231470,2
213063,2
254613,11
109564,4
255659,2
240174,2
250694,2
147751,2
241089,2
103609,6
104316,2
220227,2
108345,6
258885,6
189572,8
143330,2
256923,2
157872,2
215482,6
183961,2
238475,4
103085,2
161091,2
257414,1
178584,2
154606,2
105658,2
260382,2
257692,1
258009,2
211716,2
256326,1
220158,2
254566,2
114380,2
127181,2
166573,2
198347,2
163033,2
253527,2
109744,2
118416,4
183402,6
183254,2
191692,2
127843,4
147821,2
214031,11
218971,4
165062,2
242851,2
221021,6
109734,2
223323,11
113309,2
265994,6
230611,2
244813,2
135311,2
149705,2
147337,7
217519,2
107939,6
137981,2
209600,6
136569,2
167156,2
134845,2
119527,8
266992,6
119254,2
172512,8
260639,1
160067,8
158980,8
113516,2
247922,11
255714,2
109543,11
121399,2
254343,2
228841,2
117458,8
257894,11
137166,2
135136,4
211974,5
134787,11
213915,2
233288,4
103854,2
267778,2
106565,4
104617,10
263925,2
127253,11
134680,4
169078,2
128581,2
157745,4
199995,2
218931,2
206276,10
134934,2
101217,11
254468,4
237016,2
163876,6
170416,2
229232,4
255553,1
103707,2
233391,11
260001,11
101294,9
161075,2
252763,2
159854,10
233426,1
183615,4
183781,2
115286,6
233499,11
158927,2
259390,8
259448,2
247212,2
109556,11
140327,2
120763,2
255702,11
122660,2
120203,2
183203,2
190037,2
254318,7
107938,2
254458,2
121128,2
123758,2
121111,2
184151,2
249697,2
158051,2
254238,11
99910,6
170303,8
255309,2
160921,11
144658,5
240905,11
233278,2
120651,2
138024,2
221361,11
263415,1
121248,2
123242,8
160245,2
229828,5
190335,11
143320,2
236383,2
111926,2
199678,2
254320,2
122205,0
260169,2
269827,8
104427,2
133432,11
185122,2
106315,2
249110,2
103649,2
256780,11
109777,2
102523,4
127972,5
272558,8
110749,2
266889,2
266339,2
182145,2
218160,2
258641,8
233388,2
153809,2
205400,4
110176,6
186876,0
255012,2
105426,2
193692,11
147155,2
254851,11
207661,4
155769,4
257176,11
104788,2
236548,2
107471,11
127139,2
259190,1
183199,2
215469,4
163175,6
231097,11
108505,6
269941,2
254459,11
104611,4
102979,11
175910,11
147190,2
241149,6
134676,11
199804,2
200162,2
133321,6
255524,11
143675,2
246662,2
132336,8
242539,2
219214,11
197976,2
199083,2
227458,2
134274,9
122524,2
147129,2
115760,2
104438,0
117803,2
205612,2
155536,6
125860,2
246912,2
232105,2
123206,2
101865,6
157074,6
122015,2
258593,2
225359,2
241565,2
211602,2
134374,8
244989,11
155335,2
188114,2
123769,6
154317,2
113593,2
254508,11
126053,2
213464,2
231061,11
107885,8
269723,10
253784,2
98507,4
169762,2
102478,11
109311,6
255965,1
123967,2
157066,2
258180,1
105205,2
108415,10
109466,2
211989,2
141981,2
218622,2
117987,2
102856,5
108240,2
155932,2
259767,6
246720,2
223690,2
106434,2
116083,11
267705,2
117720,5
199568,2
255381,7
134903,2
183382,2
271833,11
176169,2
239038,2
269229,6
255152,1
104836,2
118776,11
105712,2
108588,2
238939,2
120475,2
108248,2
103736,2
229544,2
119191,10
109688,4
137881,2
189666,2
104752,2
155912,2
123016,2
256756,2
118378,2
102215,5
109552,2
101430,2
212158,2
114596,2
109790,10
228760,2
171952,4
266001,4
109709,2
128136,2
156383,2
215629,2
153521,4
210306,2
143673,2
176523,2
259230,4
126047,2
137391,2
104459,0
102333,6
176924,6
231048,2
266156,2
138304,6
101087,4
259059,11
98361,5
254747,11
273753,2
184845,8
111655,2
125525,8
229219,2
186894,4
166354,6
121894,11
171636,10
131502,2
126857,2
115139,2
222449,11
146807,6
232925,2
233586,11
155377,4
123339,11
133641,4
270884,6
233764,11
229902,2
145341,2
207285,11
128462,3
189112,2
169805,2
155745,7
191022,2
127241,2
102349,5
255817,2
146470,4
137739,6
141734,6
142313,4
217789,11
164499,2
210911,11
229222,2
122130,4
168560,2
252250,2
201360,4
145127,11
117340,2
201358,10
160953,11
117002,2
148684,6
233501,11
232108,11
225657,2
103700,2
247405,2
127127,2
251411,8
221796,11
217839,2
105696,4
235984,4
105348,11
256496,3
215215,2
105200,11
228631,2
104820,2
100389,5
179620,2
264598,2
265409,2
138584,11
179117,4
169159,8
103221,6
108098,8
128432,11
154380,2
232273,11
258837,6
192731,2
245365,8
112003,11
161847,11
159608,2
184828,2
128742,6
113514,2
240128,2
236591,2
125139,4
209688,4
200334,2
178572,2
137364,2
170088,5
192354,8
147078,2
103859,6
160999,0
155889,2
254081,11
172820,4
247232,2
240613,2
187996,2
217649,11
236961,2
117863,11
265511,2
148185,2
153575,2
109708,2
160139,2
125600,2
119235,5
138000,4
100288,0
257756,1
186046,11
101765,7
155052,2
100508,11
228212,11
272883,2
155601,2
164690,2
112850,2
115565,4
264069,2
154545,2
205275,4
156254,4
138111,11
242913,2
134941,2
123351,2
121392,2
148327,2
103888,10
210825,2
109647,8
109550,4
158696,2
121242,2
108027,2
108080,6
113864,2
190049,2
264507,1
144479,5
254638,6
218890,2
168507,8
109566,4
125083,4
162106,2
117068,2
256429,11
199414,2
266839,4
231849,5
221811,11
216489,4
123414,4
98076,6
178507,4
198975,2
146094,2
249846,2
162381,11
104388,2
177414,4
113597,2
101491,2
203282,5
212626,2
200151,4
264259,7
237908,11
106020,2
119286,2
135349,4
200249,2
110771,2
192712,2
104723,2
145632,2
223010,11
119171,11
198535,2
258590,2
147314,10
133947,2
145759,2
230759,11
231408,4
165426,2
129843,4
176309,2
109623,2
133057,11
165257,4
228911,3
116968,11
118595,2
174738,2
238912,11
123282,10
179487,11
254567,11
124398,2
100114,6
179099,4
156718,1
109632,2
252407,11
222794,2
168238,2
146103,2
200092,2
219110,4
250287,2
198172,2
109648,2
168187,2
101587,2
125733,4
253955,2
258120,6
113564,2
104583,4
135781,2
201055,2
116994,2
231306,2
201917,2
127826,8
260373,2
149389,2
117099,4
147682,2
259566,10
116602,2
138085,4
209558,4
165715,8
247395,2
255539,1
149778,2
268831,2
98082,4
147008,8
117273,2
139235,2
156463,3
249441,2
160994,5
249349,11
131650,2
233367,11
136877,2
162176,11
169767,2
209445,2
205058,8
205037,4
140664,4
213387,11
258481,1
246573,4
121347,2
270569,2
141948,11
178231,2
156588,2
186739,2
116308,2
102380,2
183627,11
232346,11
164467,2
121233,2
100278,2
127036,2
108676,11
115499,2
159203,2
179676,2
100971,2
253353,6
200383,2
129258,2
175380,2
183817,2
175963,2
214505,2
264689,1
238555,2
160733,8
103634,2
117457,6
230365,2
244130,2
133772,11
183657,4
199015,10
245132,10
143413,4
220755,2
102840,2
169249,2
234365,3
124713,2
109642,4
181962,2
247555,11
249584,4
149678,2
184005,2
256008,11
114875,2
141697,4
200028,2
123614,4
117184,2
138010,2
243349,2
149374,5
189746,2
184819,2
103538,2
120961,6
228947,2
175943,2
117373,2
209168,7
169665,2
135496,10
177640,2
225163,4
263012,1
148250,11
255960,9
167498,2
114831,2
263124,2
108112,7
250459,11
236916,2
134968,2
199182,11
108283,2
133846,2
199020,11
250114,2
110809,2
105005,8
215478,5
205729,2
225549,9
253240,7
248034,10
198242,2
248042,8
187974,4
211430,2
131518,2
114491,11
109009,11
102771,2
157959,4
122191,2
113268,2
135232,2
120555,2
119892,11
254313,6
227973,11
206794,5
138370,2
241488,4
143141,2
161496,6
133763,5
240802,2
259626,11
155530,6
264016,1
144429,2
119258,2
202434,2
120564,2
115517,2
209119,2
241749,2
99481,3
241820,2
119342,10
149400,4
199855,2
173888,11
264055,1
132932,2
254202,11
113919,2
170264,11
232014,6
108438,2
255683,2
243765,2
183796,2
118426,2
119888,11
118025,2
164676,7
110190,2
134504,2
254837,2
255415,11
251652,2
209454,11
165489,6
200523,2
255835,11
100805,2
241649,2
150537,2
233385,11
106557,4
235137,2
117404,2
111978,11
169863,4
205050,9
104524,4
257919,1
124179,2
115157,4
132028,2
98046,5
219992,2
158122,11
120635,2
253479,11
195450,5
257067,2
111366,6
208742,2
118226,3
213232,8
183581,10
272731,2
196039,2
103961,2
141777,2
157393,4
183197,2
254399,11
154367,2
109763,8
101118,4
218590,8
119705,2
116781,11
238484,11
128578,0
146322,2
154811,2
220058,11
161090,6
231062,2
240522,11
240059,2
129232,2
116185,2
122150,2
143691,6
156953,0
123215,2
253480,11
232178,10
230268,2
245753,6
142108,2
231940,2
126998,2
212581,2
141877,4
216549,4
229406,2
101474,2
217031,11
204129,2
257064,4
273731,3
102075,2
125592,2
235135,6
121331,2
269263,2
229197,2
101071,2
200847,11
160962,2
274044,2
236744,4
228736,11
202191,2
240906,11
120444,4
267084,2
119502,2
120759,8
157662,2
237831,11
185821,2
167935,6
140984,2
108610,11
179916,8
233509,11
101103,4
103817,2
243932,2
118338,8
157238,2
252142,2
231972,5
140718,2
139124,2
117173,10
117318,2
156674,4
249269,2
116392,2
237230,4
205056,8
100701,2
115193,4
117540,2
253683,4
217025,11
106570,2
184863,4
190061,2
199215,11
123327,11
148668,5
117758,4
183768,6
146068,2
165923,6
200414,6
168959,2
253318,2
164298,2
168505,4
109859,2
127011,2
108039,2
190114,11
105019,2
213865,11
238363,6
237079,6
124959,2
141921,6
163595,2
165797,2
134522,2
108253,6
199417,4
250182,7
128533,2
102217,0
237851,4
198400,6
136697,2
268863,2
254096,11
123326,2
134748,2
122071,2
181908,10
103270,5
209714,2
269562,2
104173,11
110267,2
114806,2
259757,6
135253,11
101263,4
160203,6
117427,11
145209,2
228446,2
243208,11
237724,6
134553,2
254149,4
115090,2
105711,2
169244,2
246531,2
106363,2
200014,11
229859,4
146785,2
247119,2
188627,7
250727,8
227527,11
201684,10
154218,2
239438,2
117687,2
221214,6
233285,2
169092,2
157897,2
269765,2
242729,2
225576,11
141726,2
104064,2
137810,10
257830,11
141110,4
258823,2
115782,11
139615,2
229129,4
254453,11
179991,2
206610,11
164702,2
206949,11
263615,3
123468,2
116053,6
123049,2
259050,2
186065,2
257540,11
159410,2
209231,0
171025,2
146917,2
254611,8
227830,2
243986,2
226219,2
140055,6
247254,2
157887,2
209071,2
209615,11
255685,2
118607,9
104344,2
134855,11
182899,4
245570,2
118671,4
134063,2
108540,6
109799,2
118213,2
154419,11
177440,11
123680,2
175690,2
235991,3
228991,2
149101,6
253865,2
250919,2
106256,2
162110,2
158580,2
127699,6
106409,2
241414,2
109650,2
149888,2
265661,9
139060,2
254986,2
155883,2
181224,2
178367,2
233277,2
254734,2
135677,10
167060,2
147092,2
218179,11
209639,11
160633,2
200999,8
200859,4
199813,2
171626,2
207448,8
270593,4
111262,4
115970,6
104132,2
265658,2
135175,2
157870,2
104221,2
103199,2
159143,4
109444,4
137779,2
254648,11
108423,2
259240,4
263411,2
264503,1
219272,2
172500,8
161088,11
216341,11
259879,6
133025,2
154605,2
144583,2
233369,2
114164,2
260559,6
248807,2
208024,10
200012,2
234614,9
210359,5
109981,11
103320,2
201584,6
109820,2
190079,11
177091,2
148177,2
258906,2
158808,2
211909,2
103774,2
155896,2
254145,2
174339,7
190097,6
120112,2
105816,2
243474,2
112896,7
168321,2
128039,2
105109,11
263860,2
215252,11
255346,2
183637,4
254213,11
160115,11
160058,2
237075,2
141199,10
210891,2
233790,2
171021,9
159139,2
233290,2
266747,2
210614,6
218214,11
119275,2
138461,2
244163,2
260202,2
109622,2
214497,2
260314,11
111616,2
162760,11
147784,2
120820,2
143347,6
107994,2
259473,7
119769,2
245087,4
252760,11
137936,2
254186,2
118354,2
122832,2
106083,6
247788,7
146358,11
145852,2
257705,1
271326,2
259061,11
271926,6
117301,2
255939,2
239462,2
226551,2
183092,6
235519,11
145650,2
119913,11
125715,2
235136,2
103993,2
229670,11
186199,11
156001,2
259172,2
209369,11
154702,6
199325,2
113097,6
109601,2
99466,5
142854,2
260022,4
145236,4
162262,11
116683,2
110788,11
190115,11
193889,2
155424,6
252351,2
229616,2
149546,4
108763,5
228413,2
102945,2
163043,6
139479,2
163064,2
99807,4
135286,2
114070,2
106339,4
138398,2
258177,1
263678,6
188262,2
156883,10
260156,6
209484,11
